"hgnc_symbol"	"entrezgene_id"	"ensembl_gene_id"	"id"	"allias"	"mirna"	"chromosome_name"
"TMEM187"	8269	"ENSG00000177854"	"MI0014252"	"MI0014252"	"hsa-mir-3202-1"	"X"
"MIR3202-1"	100422987	"ENSG00000265176"	"MI0014252"	"MI0014252"	"hsa-mir-3202-1"	"X"
"TMEM187"	8269	"ENSG00000177854"	"MI0014253"	"MI0014253"	"hsa-mir-3202-2"	"X"
"MIR3202-1"	100422987	"ENSG00000265176"	"MI0014253"	"MI0014253"	"hsa-mir-3202-2"	"X"
"MIR3202-2"	100422877	"ENSG00000283694"	"MI0014253"	"MI0014253"	"hsa-mir-3202-2"	"X"
"MIR320A"	NA	"ENSG00000208037"	"MI0000542"	"MI0000542"	"hsa-mir-320a"	"8"
"NVL"	4931	"ENSG00000143748"	"MI0003839"	"MI0003839"	"hsa-mir-320b-2"	"1"
"MIR320B2"	NA	"ENSG00000221406"	"MI0003839"	"MI0003839"	"hsa-mir-320b-2"	"1"
"ABHD3"	171586	"ENSG00000158201"	"MI0003778"	"MI0003778"	"hsa-mir-320c-1"	"18"
"MIR320C1"	NA	"ENSG00000221493"	"MI0003778"	"MI0003778"	"hsa-mir-320c-1"	"18"
"OSBPL1A"	114876	"ENSG00000141447"	"MI0008191"	"MI0008191"	"hsa-mir-320c-2"	"18"
"PRKD2"	25865	"ENSG00000105287"	"MI0014234"	"MI0014234"	"hsa-mir-320e"	"19"
"MEG8"	NA	"ENSG00000225746"	"MI0000807"	"MI0000807"	"hsa-mir-323a"	"14"
"MIR323A"	442897	"ENSG00000199069"	"MI0000807"	"MI0000807"	"hsa-mir-323a"	"14"
"MIR323B"	574410	"ENSG00000208004"	"MI0014206"	"MI0014206"	"hsa-mir-323b"	"14"
"ACADVL"	37	"ENSG00000072778"	"MI0000813"	"MI0000813"	"hsa-mir-324"	"17"
"MIR324"	442898	"ENSG00000199053"	"MI0000813"	"MI0000813"	"hsa-mir-324"	"17"
""	101928469	"ENSG00000280870"	"MI0000824"	"MI0000824"	"hsa-mir-325"	"X"
"MIR325"	442899	"ENSG00000207995"	"MI0000824"	"MI0000824"	"hsa-mir-325"	"X"
"ARRB1"	408	"ENSG00000137486"	"MI0000808"	"MI0000808"	"hsa-mir-326"	"11"
"MIR326"	442900	"ENSG00000199090"	"MI0000808"	"MI0000808"	"hsa-mir-326"	"11"
"ELMO3"	79767	"ENSG00000102890"	"MI0000804"	"MI0000804"	"hsa-mir-328"	"16"
"MIR328"	442901	"ENSG00000207948"	"MI0000804"	"MI0000804"	"hsa-mir-328"	"16"
"MEG8"	NA	"ENSG00000225746"	"MI0001725"	"MI0001725"	"hsa-mir-329-1"	"14"
"MIR329-1"	574408	"ENSG00000207761"	"MI0001725"	"MI0001725"	"hsa-mir-329-1"	"14"
"MEG8"	NA	"ENSG00000225746"	"MI0001726"	"MI0001726"	"hsa-mir-329-2"	"14"
"MIR329-2"	574409	"ENSG00000207762"	"MI0001726"	"MI0001726"	"hsa-mir-329-2"	"14"
"EML2"	24139	"ENSG00000125746"	"MI0000803"	"MI0000803"	"hsa-mir-330"	"19"
"MIR330"	442902	"ENSG00000284544"	"MI0000803"	"MI0000803"	"hsa-mir-330"	"19"
"MIR331"	442903	"ENSG00000199172"	"MI0000812"	"MI0000812"	"hsa-mir-331"	"12"
"MEST"	4232	"ENSG00000106484"	"MI0000816"	"MI0000816"	"hsa-mir-335"	"7"
""	NA	"ENSG00000270823"	"MI0000816"	"MI0000816"	"hsa-mir-335"	"7"
"MIR335"	442904	"ENSG00000199043"	"MI0000816"	"MI0000816"	"hsa-mir-335"	"7"
""	NA	"ENSG00000258399"	"MI0000806"	"MI0000806"	"hsa-mir-337"	"14"
"MIR337"	442905	"ENSG00000199151"	"MI0000806"	"MI0000806"	"hsa-mir-337"	"14"
"AATK"	9625	"ENSG00000181409"	"MI0000814"	"MI0000814"	"hsa-mir-338"	"17"
"MIR3065"	100422915	"ENSG00000211563"	"MI0000814"	"MI0000814"	"hsa-mir-338"	"17"
"MIR338"	442906	"ENSG00000283604"	"MI0000814"	"MI0000814"	"hsa-mir-338"	"17"
"C7orf50"	84310	"ENSG00000146540"	"MI0000815"	"MI0000815"	"hsa-mir-339"	"7"
"MIR339"	442907	"ENSG00000199023"	"MI0000815"	"MI0000815"	"hsa-mir-339"	"7"
"SREBF2"	6721	"ENSG00000198911"	"MI0000091"	"MI0000091"	"hsa-mir-33a"	"22"
"MIR33A"	407039	"ENSG00000207932"	"MI0000091"	"MI0000091"	"hsa-mir-33a"	"22"
"SREBF1"	6720	"ENSG00000072310"	"MI0003646"	"MI0003646"	"hsa-mir-33b"	"17"
"MIR33B"	693120	"ENSG00000207839"	"MI0003646"	"MI0003646"	"hsa-mir-33b"	"17"
"RNF130"	55819	"ENSG00000113269"	"MI0000802"	"MI0000802"	"hsa-mir-340"	"5"
"MIR340"	442908	"ENSG00000198995"	"MI0000802"	"MI0000802"	"hsa-mir-340"	"5"
"EVL"	51466	"ENSG00000196405"	"MI0000805"	"MI0000805"	"hsa-mir-342"	"14"
"MIR342"	442909	"ENSG00000199082"	"MI0000805"	"MI0000805"	"hsa-mir-342"	"14"
"MIR345"	442910	"ENSG00000198984"	"MI0000825"	"MI0000825"	"hsa-mir-345"	"14"
"GRID1"	2894	"ENSG00000182771"	"MI0000826"	"MI0000826"	"hsa-mir-346"	"10"
"MIR346"	442911	"ENSG00000199104"	"MI0000826"	"MI0000826"	"hsa-mir-346"	"10"
"MIR34AHG"	106614088	"ENSG00000228526"	"MI0000268"	"MI0000268"	"hsa-mir-34a"	"1"
"MIR34A"	407040	"ENSG00000284357"	"MI0000268"	"MI0000268"	"hsa-mir-34a"	"1"
""	728196	"ENSG00000286028"	"MI0000742"	"MI0000742"	"hsa-mir-34b"	"11"
"MIR34B"	407041	"ENSG00000207811"	"MI0000742"	"MI0000742"	"hsa-mir-34b"	"11"
""	728196	"ENSG00000286028"	"MI0000743"	"MI0000743"	"hsa-mir-34c"	"11"
"MIR34C"	407042	"ENSG00000207562"	"MI0000743"	"MI0000743"	"hsa-mir-34c"	"11"
"MIR7-2"	407044	"ENSG00000207703"	"MI0017351"	"MI0017351"	"hsa-mir-3529"	"15"
"MIR3529"	100616238	"ENSG00000283484"	"MI0017351"	"MI0017351"	"hsa-mir-3529"	"15"
""	NA	"ENSG00000225313"	"MI0015995"	"MI0015995"	"hsa-mir-3605"	"1"
"PHC2"	1912	"ENSG00000134686"	"MI0015995"	"MI0015995"	"hsa-mir-3605"	"1"
"MIR3605"	100500853	"ENSG00000284154"	"MI0015995"	"MI0015995"	"hsa-mir-3605"	"1"
"COL3A1"	1281	"ENSG00000168542"	"MI0015996"	"MI0015996"	"hsa-mir-3606"	"2"
"MIR3606"	100500837	"ENSG00000284180"	"MI0015996"	"MI0015996"	"hsa-mir-3606"	"2"
"TRRAP"	8295	"ENSG00000196367"	"MI0015999"	"MI0015999"	"hsa-mir-3609"	"7"
"MIR3609"	100500819	"ENSG00000266019"	"MI0015999"	"MI0015999"	"hsa-mir-3609"	"7"
"CHM"	1121	"ENSG00000188419"	"MI0000760"	"MI0000760"	"hsa-mir-361"	"X"
"MIR361"	494323	"ENSG00000199051"	"MI0000760"	"MI0000760"	"hsa-mir-361"	"X"
"RAD21"	5885	"ENSG00000164754"	"MI0016000"	"MI0016000"	"hsa-mir-3610"	"8"
"RAD21-AS1"	644660	"ENSG00000253327"	"MI0016000"	"MI0016000"	"hsa-mir-3610"	"8"
"MIR3610"	100500914	"ENSG00000283956"	"MI0016000"	"MI0016000"	"hsa-mir-3610"	"8"
"CUL2"	8453	"ENSG00000108094"	"MI0016001"	"MI0016001"	"hsa-mir-3611"	"10"
"MIR3611"	100500890	"ENSG00000266228"	"MI0016001"	"MI0016001"	"hsa-mir-3611"	"10"
"TMEM132C"	92293	"ENSG00000181234"	"MI0016002"	"MI0016002"	"hsa-mir-3612"	"12"
"MIR3612"	100500817	"ENSG00000265635"	"MI0016002"	"MI0016002"	"hsa-mir-3612"	"12"
"DLEU2"	8847	"ENSG00000231607"	"MI0016003"	"MI0016003"	"hsa-mir-3613"	"13"
"TRIM13"	10206	"ENSG00000204977"	"MI0016003"	"MI0016003"	"hsa-mir-3613"	"13"
"MIR3613"	100500908	"ENSG00000264864"	"MI0016003"	"MI0016003"	"hsa-mir-3613"	"13"
"TRIM25"	7706	"ENSG00000121060"	"MI0016004"	"MI0016004"	"hsa-mir-3614"	"17"
""	NA	"ENSG00000262112"	"MI0016004"	"MI0016004"	"hsa-mir-3614"	"17"
"MIR3614"	100500827	"ENSG00000284542"	"MI0016004"	"MI0016004"	"hsa-mir-3614"	"17"
""	NA	"ENSG00000266036"	"MI0016005"	"MI0016005"	"hsa-mir-3615"	"17"
"MIR3615"	100500847	"ENSG00000284186"	"MI0016005"	"MI0016005"	"hsa-mir-3615"	"17"
"EYA2"	2139	"ENSG00000064655"	"MI0016006"	"MI0016006"	"hsa-mir-3616"	"20"
"MIR3616"	100500814	"ENSG00000264901"	"MI0016006"	"MI0016006"	"hsa-mir-3616"	"20"
"WFDC13"	164237	"ENSG00000168634"	"MI0016007"	"MI0016007"	"hsa-mir-3617"	"20"
"MIR3617"	100500897	"ENSG00000266071"	"MI0016007"	"MI0016007"	"hsa-mir-3617"	"20"
"DGCR8"	54487	"ENSG00000128191"	"MI0016008"	"MI0016008"	"hsa-mir-3618"	"22"
"MIR3618"	100500860	"ENSG00000284140"	"MI0016008"	"MI0016008"	"hsa-mir-3618"	"22"
"MIRLET7BHG"	400931	"ENSG00000197182"	"MI0016009"	"MI0016009"	"hsa-mir-3619"	"22"
"MIR3619"	100500828	"ENSG00000266533"	"MI0016009"	"MI0016009"	"hsa-mir-3619"	"22"
"CLCN5"	1184	"ENSG00000171365"	"MI0000762"	"MI0000762"	"hsa-mir-362"	"X"
"MIR362"	574030	"ENSG00000208015"	"MI0000762"	"MI0000762"	"hsa-mir-362"	"X"
"ARF1"	375	"ENSG00000143761"	"MI0016011"	"MI0016011"	"hsa-mir-3620"	"1"
"MIR3620"	100500810	"ENSG00000284163"	"MI0016011"	"MI0016011"	"hsa-mir-3620"	"1"
"LRRC26"	389816	"ENSG00000184709"	"MI0016012"	"MI0016012"	"hsa-mir-3621"	"9"
""	NA	"ENSG00000261793"	"MI0016012"	"MI0016012"	"hsa-mir-3621"	"9"
"MIR3621"	100500811	"ENSG00000263697"	"MI0016012"	"MI0016012"	"hsa-mir-3621"	"9"
""	NA	"ENSG00000279302"	"MI0016013"	"MI0016013"	"hsa-mir-3622a"	"8"
"MIR3622B"	100500871	"ENSG00000265075"	"MI0016013"	"MI0016013"	"hsa-mir-3622a"	"8"
"MIR3622A"	100500858	"ENSG00000284351"	"MI0016013"	"MI0016013"	"hsa-mir-3622a"	"8"
""	NA	"ENSG00000279302"	"MI0016014"	"MI0016014"	"hsa-mir-3622b"	"8"
"MIR3622B"	100500871	"ENSG00000265075"	"MI0016014"	"MI0016014"	"hsa-mir-3622b"	"8"
""	NA	"ENSG00000283638"	"MI0000764"	"MI0000764"	"hsa-mir-363"	"X"
"MIR363"	574031	"ENSG00000284499"	"MI0000764"	"MI0000764"	"hsa-mir-363"	"X"
"HNF4A"	3172	"ENSG00000101076"	"MI0016046"	"MI0016046"	"hsa-mir-3646"	"20"
"MIR3646"	100500813	"ENSG00000266151"	"MI0016046"	"MI0016046"	"hsa-mir-3646"	"20"
""	NA	"ENSG00000278996"	"MI0016048"	"MI0016048"	"hsa-mir-3648-1"	"21"
"MIR3648-1"	100500862	"ENSG00000275708"	"MI0016048"	"MI0016048"	"hsa-mir-3648-1"	"21"
"MIR3648-2"	103504731	"ENSG00000264462"	"MI0031512"	"MI0031512"	"hsa-mir-3648-2"	"21"
"MIR3649"	100500816	"ENSG00000266043"	"MI0016049"	"MI0016049"	"hsa-mir-3649"	"12"
"LIFR"	3977	"ENSG00000113594"	"MI0016050"	"MI0016050"	"hsa-mir-3650"	"5"
"LIFR-AS1"	100506495	"ENSG00000244968"	"MI0016050"	"MI0016050"	"hsa-mir-3650"	"5"
"MIR3650"	100500824	"ENSG00000265304"	"MI0016050"	"MI0016050"	"hsa-mir-3650"	"5"
"IARS1"	3376	"ENSG00000196305"	"MI0016051"	"MI0016051"	"hsa-mir-3651"	"9"
"MIR3651"	100500918	"ENSG00000281156"	"MI0016051"	"MI0016051"	"hsa-mir-3651"	"9"
"HSP90B1"	7184	"ENSG00000166598"	"MI0016052"	"MI0016052"	"hsa-mir-3652"	"12"
"MIR3652"	100500842	"ENSG00000284503"	"MI0016052"	"MI0016052"	"hsa-mir-3652"	"12"
"CHCHD3"	54927	"ENSG00000106554"	"MI0016054"	"MI0016054"	"hsa-mir-3654"	"7"
""	NA	"ENSG00000283041"	"MI0016054"	"MI0016054"	"hsa-mir-3654"	"7"
"MIR3654"	100500804	"ENSG00000284135"	"MI0016054"	"MI0016054"	"hsa-mir-3654"	"7"
"IK"	3550	"ENSG00000113141"	"MI0016055"	"MI0016055"	"hsa-mir-3655"	"5"
"MIR3655"	100500820	"ENSG00000284325"	"MI0016055"	"MI0016055"	"hsa-mir-3655"	"5"
"NAA25"	80018	"ENSG00000111300"	"MI0016057"	"MI0016057"	"hsa-mir-3657"	"12"
"MIR3657"	100500889	"ENSG00000266370"	"MI0016057"	"MI0016057"	"hsa-mir-3657"	"12"
"UCK2"	7371	"ENSG00000143179"	"MI0016058"	"MI0016058"	"hsa-mir-3658"	"1"
"MIR3658"	100500832	"ENSG00000283936"	"MI0016058"	"MI0016058"	"hsa-mir-3658"	"1"
"MIR3659HG"	NA	"ENSG00000224592"	"MI0016060"	"MI0016060"	"hsa-mir-3659"	"1"
"MIR3659"	100500801	"ENSG00000265596"	"MI0016060"	"MI0016060"	"hsa-mir-3659"	"1"
"MIR193BHG"	NA	"ENSG00000262454"	"MI0000767"	"MI0000767"	"hsa-mir-365a"	"16"
"MIR365A"	100126355	"ENSG00000199130"	"MI0000767"	"MI0000767"	"hsa-mir-365a"	"16"
""	NA	"ENSG00000228768"	"MI0000769"	"MI0000769"	"hsa-mir-365b"	"17"
"MIR365B"	100126356	"ENSG00000283978"	"MI0000769"	"MI0000769"	"hsa-mir-365b"	"17"
"MIR3660"	100500825	"ENSG00000264342"	"MI0016061"	"MI0016061"	"hsa-mir-3660"	"5"
""	NA	"ENSG00000272772"	"MI0016062"	"MI0016062"	"hsa-mir-3661"	"5"
"PPP2CA"	5515	"ENSG00000113575"	"MI0016062"	"MI0016062"	"hsa-mir-3661"	"5"
""	NA	"ENSG00000273345"	"MI0016062"	"MI0016062"	"hsa-mir-3661"	"5"
"MIR3661"	100500905	"ENSG00000266751"	"MI0016062"	"MI0016062"	"hsa-mir-3661"	"5"
"HBS1L"	10767	"ENSG00000112339"	"MI0016063"	"MI0016063"	"hsa-mir-3662"	"6"
"MIR3662"	100500880	"ENSG00000283409"	"MI0016063"	"MI0016063"	"hsa-mir-3662"	"6"
"MIR3663HG"	101927704	"ENSG00000234474"	"MI0016064"	"MI0016064"	"hsa-mir-3663"	"10"
"MIR3663"	100500893	"ENSG00000266782"	"MI0016064"	"MI0016064"	"hsa-mir-3663"	"10"
"SHANK2"	22941	"ENSG00000162105"	"MI0016065"	"MI0016065"	"hsa-mir-3664"	"11"
"MIR3664"	100500844	"ENSG00000263744"	"MI0016065"	"MI0016065"	"hsa-mir-3664"	"11"
"SLAIN1"	122060	"ENSG00000139737"	"MI0016066"	"MI0016066"	"hsa-mir-3665"	"13"
"MIR3665"	100500861	"ENSG00000266325"	"MI0016066"	"MI0016066"	"hsa-mir-3665"	"13"
"FOXP2"	93986	"ENSG00000128573"	"MI0016067"	"MI0016067"	"hsa-mir-3666"	"7"
"MIR3666"	100500896	"ENSG00000272230"	"MI0016067"	"MI0016067"	"hsa-mir-3666"	"7"
"C22orf34"	348645	"ENSG00000188511"	"MI0016068"	"MI0016068"	"hsa-mir-3667"	"22"
"MIR3667"	100500882	"ENSG00000264139"	"MI0016068"	"MI0016068"	"hsa-mir-3667"	"22"
"MIR3668"	100500879	"ENSG00000263514"	"MI0016069"	"MI0016069"	"hsa-mir-3668"	"6"
"LARP7"	51574	"ENSG00000174720"	"MI0000775"	"MI0000775"	"hsa-mir-367"	"4"
"MIR302CHG"	109864269	"ENSG00000249532"	"MI0000775"	"MI0000775"	"hsa-mir-367"	"4"
"MIR367"	442912	"ENSG00000199169"	"MI0000775"	"MI0000775"	"hsa-mir-367"	"4"
"MIR3670-1"	100500910	"ENSG00000263918"	"MI0016071"	"MI0016071"	"hsa-mir-3670-1"	"16"
"MIR3670-2"	100846994	"ENSG00000264722"	"MI0019112"	"MI0019112"	"hsa-mir-3670-2"	"16"
"MIR3670-3"	103504726	"ENSG00000265776"	"MI0031513"	"MI0031513"	"hsa-mir-3670-3"	"16"
"NOMO2"	283820	"ENSG00000185164"	"MI0031514"	"MI0031514"	"hsa-mir-3670-4"	"16"
"NOMO2"	102723728	"ENSG00000185164"	"MI0031514"	"MI0031514"	"hsa-mir-3670-4"	"16"
"MIR3670-4"	103504740	"ENSG00000274025"	"MI0031514"	"MI0031514"	"hsa-mir-3670-4"	"16"
"JAK1"	3716	"ENSG00000162434"	"MI0016072"	"MI0016072"	"hsa-mir-3671"	"1"
"MIR3671"	100500854	"ENSG00000265996"	"MI0016072"	"MI0016072"	"hsa-mir-3671"	"1"
"MIR3672"	100500869	"ENSG00000265456"	"MI0016073"	"MI0016073"	"hsa-mir-3672"	"X"
"CLN8"	2055	"ENSG00000182372"	"MI0016075"	"MI0016075"	"hsa-mir-3674"	"8"
""	104266957	"ENSG00000283239"	"MI0016075"	"MI0016075"	"hsa-mir-3674"	"8"
"MIR3674"	100500912	"ENSG00000283858"	"MI0016075"	"MI0016075"	"hsa-mir-3674"	"8"
"CROCC"	9696	"ENSG00000058453"	"MI0016076"	"MI0016076"	"hsa-mir-3675"	"1"
"PDE4DIPP9"	NA	"ENSG00000230239"	"MI0016076"	"MI0016076"	"hsa-mir-3675"	"1"
"MIR3675"	100500876	"ENSG00000263811"	"MI0016076"	"MI0016076"	"hsa-mir-3675"	"1"
""	106660606	"ENSG00000260778"	"MI0016078"	"MI0016078"	"hsa-mir-3677"	"16"
"MIR3677"	100500812	"ENSG00000266643"	"MI0016078"	"MI0016078"	"hsa-mir-3677"	"16"
"MIR3678"	100500841	"ENSG00000264511"	"MI0016079"	"MI0016079"	"hsa-mir-3678"	"17"
"MGAT5"	4249	"ENSG00000152127"	"MI0016080"	"MI0016080"	"hsa-mir-3679"	"2"
"MIR3679"	100500878	"ENSG00000263813"	"MI0016080"	"MI0016080"	"hsa-mir-3679"	"2"
"SMG1P3"	NA	"ENSG00000180747"	"MI0016081"	"MI0016081"	"hsa-mir-3680-1"	"16"
"MIR3680-1"	100500917	"ENSG00000265462"	"MI0016081"	"MI0016081"	"hsa-mir-3680-1"	"16"
""	NA	"ENSG00000288632"	"MI0019113"	"MI0019113"	"hsa-mir-3680-2"	"16"
"MIR3680-2"	100847041	"ENSG00000266758"	"MI0019113"	"MI0019113"	"hsa-mir-3680-2"	"16"
"MIR3681HG"	100506457	"ENSG00000224184"	"MI0016082"	"MI0016082"	"hsa-mir-3681"	"2"
"MIR3681"	100500884	"ENSG00000264089"	"MI0016082"	"MI0016082"	"hsa-mir-3681"	"2"
"ASB3"	51130	"ENSG00000115239"	"MI0016083"	"MI0016083"	"hsa-mir-3682"	"2"
"ASB3"	100302652	"ENSG00000115239"	"MI0016083"	"MI0016083"	"hsa-mir-3682"	"2"
"MIR3682"	100500850	"ENSG00000265452"	"MI0016083"	"MI0016083"	"hsa-mir-3682"	"2"
""	NA	"ENSG00000287860"	"MI0016084"	"MI0016084"	"hsa-mir-3683"	"7"
"MIR3683"	100500886	"ENSG00000266287"	"MI0016084"	"MI0016084"	"hsa-mir-3683"	"7"
"METAP1"	23173	"ENSG00000164024"	"MI0016085"	"MI0016085"	"hsa-mir-3684"	"4"
"MIR3684"	100500867	"ENSG00000265213"	"MI0016085"	"MI0016085"	"hsa-mir-3684"	"4"
"MIR3685"	100500802	"ENSG00000265917"	"MI0016086"	"MI0016086"	"hsa-mir-3685"	"12"
"CCDC26"	137196	"ENSG00000229140"	"MI0016087"	"MI0016087"	"hsa-mir-3686"	"8"
"CCDC26"	728724	"ENSG00000229140"	"MI0016087"	"MI0016087"	"hsa-mir-3686"	"8"
"CCDC26"	106144608	"ENSG00000229140"	"MI0016087"	"MI0016087"	"hsa-mir-3686"	"8"
"MIR3686"	100500839	"ENSG00000263763"	"MI0016087"	"MI0016087"	"hsa-mir-3686"	"8"
"RAPGEF2"	9693	"ENSG00000109756"	"MI0016089"	"MI0016089"	"hsa-mir-3688-1"	"4"
"MIR3688-1"	100500881	"ENSG00000264105"	"MI0016089"	"MI0016089"	"hsa-mir-3688-1"	"4"
"RAPGEF2"	9693	"ENSG00000109756"	"MI0017447"	"MI0017447"	"hsa-mir-3688-2"	"4"
"MIR3688-1"	100500881	"ENSG00000264105"	"MI0017447"	"MI0017447"	"hsa-mir-3688-2"	"4"
"MIR3688-2"	100616303	"ENSG00000283379"	"MI0017447"	"MI0017447"	"hsa-mir-3688-2"	"4"
"MIR3689A"	100500846	"ENSG00000265872"	"MI0016090"	"MI0016090"	"hsa-mir-3689a"	"9"
"MIR3689B"	100500906	"ENSG00000264163"	"MI0016411"	"MI0016411"	"hsa-mir-3689b"	"9"
"MIR3689C"	100616333	"ENSG00000264744"	"MI0016832"	"MI0016832"	"hsa-mir-3689c"	"9"
"MIR3689D1"	100616131	"ENSG00000265848"	"MI0016834"	"MI0016834"	"hsa-mir-3689d-1"	"9"
"MIR3689D2"	100616344	"ENSG00000264136"	"MI0016835"	"MI0016835"	"hsa-mir-3689d-2"	"9"
"MIR3689E"	100616460	"ENSG00000266827"	"MI0016836"	"MI0016836"	"hsa-mir-3689e"	"9"
"MIR3689F"	100616212	"ENSG00000266514"	"MI0016837"	"MI0016837"	"hsa-mir-3689f"	"9"
"MIR369"	442914	"ENSG00000199025"	"MI0000777"	"MI0000777"	"hsa-mir-369"	"14"
"CSF2RA"	1438	"ENSG00000198223"	"MI0016091"	"MI0016091"	"hsa-mir-3690-1"	"X"
"MIR3690"	100500894	"ENSG00000265658"	"MI0016091"	"MI0016091"	"hsa-mir-3690-1"	"X"
"LYRM4"	57128	"ENSG00000214113"	"MI0016092"	"MI0016092"	"hsa-mir-3691"	"6"
"MIR3691"	100500900	"ENSG00000265083"	"MI0016092"	"MI0016092"	"hsa-mir-3691"	"6"
"ZDHHC14"	79683	"ENSG00000175048"	"MI0016093"	"MI0016093"	"hsa-mir-3692"	"6"
"MIR3692"	100500899	"ENSG00000266617"	"MI0016093"	"MI0016093"	"hsa-mir-3692"	"6"
""	NA	"ENSG00000258399"	"MI0000778"	"MI0000778"	"hsa-mir-370"	"14"
"MEG8"	NA	"ENSG00000225746"	"MI0000778"	"MI0000778"	"hsa-mir-370"	"14"
"MIR370"	442915	"ENSG00000199005"	"MI0000778"	"MI0000778"	"hsa-mir-370"	"14"
"PLCL2"	23228	"ENSG00000154822"	"MI0016135"	"MI0016135"	"hsa-mir-3714"	"3"
"MIR3714"	100500913	"ENSG00000283885"	"MI0016135"	"MI0016135"	"hsa-mir-3714"	"3"
""	NA	"ENSG00000269877"	"MI0000779"	"MI0000779"	"hsa-mir-371a"	"19"
"MIR371A"	442916	"ENSG00000199031"	"MI0000779"	"MI0000779"	"hsa-mir-371a"	"19"
""	NA	"ENSG00000269877"	"MI0017393"	"MI0017393"	"hsa-mir-371b"	"19"
"MIR371A"	442916	"ENSG00000199031"	"MI0017393"	"MI0017393"	"hsa-mir-371b"	"19"
"MIR371B"	100616185	"ENSG00000284568"	"MI0017393"	"MI0017393"	"hsa-mir-371b"	"19"
""	NA	"ENSG00000269877"	"MI0000780"	"MI0000780"	"hsa-mir-372"	"19"
"MIR372"	442917	"ENSG00000199095"	"MI0000780"	"MI0000780"	"hsa-mir-372"	"19"
"MIR373"	442918	"ENSG00000199143"	"MI0000781"	"MI0000781"	"hsa-mir-373"	"19"
"FTX"	100302692	"ENSG00000230590"	"MI0000782"	"MI0000782"	"hsa-mir-374a"	"X"
"MIR374A"	442919	"ENSG00000199168"	"MI0000782"	"MI0000782"	"hsa-mir-374a"	"X"
"FTX"	100302692	"ENSG00000230590"	"MI0005566"	"MI0005566"	"hsa-mir-374b"	"X"
"MIR374B"	100126317	"ENSG00000212027"	"MI0005566"	"MI0005566"	"hsa-mir-374b"	"X"
"FTX"	100302692	"ENSG00000230590"	"MI0016684"	"MI0016684"	"hsa-mir-374c"	"X"
"MIR374B"	100126317	"ENSG00000212027"	"MI0016684"	"MI0016684"	"hsa-mir-374c"	"X"
"MIR374C"	100500807	"ENSG00000283534"	"MI0016684"	"MI0016684"	"hsa-mir-374c"	"X"
"MIR375"	494324	"ENSG00000198973"	"MI0000783"	"MI0000783"	"hsa-mir-375"	"2"
"MIR376A1"	494325	"ENSG00000283588"	"MI0000784"	"MI0000784"	"hsa-mir-376a-1"	"14"
"MIR376A2"	664615	"ENSG00000283561"	"MI0003529"	"MI0003529"	"hsa-mir-376a-2"	"14"
"MIR376B"	574435	"ENSG00000283556"	"MI0002466"	"MI0002466"	"hsa-mir-376b"	"14"
"MIR376C"	442913	"ENSG00000283279"	"MI0000776"	"MI0000776"	"hsa-mir-376c"	"14"
"MIR377"	494326	"ENSG00000199015"	"MI0000785"	"MI0000785"	"hsa-mir-377"	"14"
"PPARGC1B"	133522	"ENSG00000155846"	"MI0000786"	"MI0000786"	"hsa-mir-378a"	"5"
"MIR378A"	494327	"ENSG00000199047"	"MI0000786"	"MI0000786"	"hsa-mir-378a"	"5"
"ATP2B2"	491	"ENSG00000157087"	"MI0014154"	"MI0014154"	"hsa-mir-378b"	"3"
"MIR378B"	100422933	"ENSG00000264534"	"MI0014154"	"MI0014154"	"hsa-mir-378b"	"3"
"MIR378C"	100422867	"ENSG00000264803"	"MI0015825"	"MI0015825"	"hsa-mir-378c"	"10"
"C4orf50"	389197	"ENSG00000181215"	"MI0016749"	"MI0016749"	"hsa-mir-378d-1"	"4"
"MIR378D1"	100616201	"ENSG00000263631"	"MI0016749"	"MI0016749"	"hsa-mir-378d-1"	"4"
"PDP1"	54704	"ENSG00000164951"	"MI0003840"	"MI0003840"	"hsa-mir-378d-2"	"8"
"MIR378D2HG"	NA	"ENSG00000264448"	"MI0003840"	"MI0003840"	"hsa-mir-378d-2"	"8"
"MIR378D2"	100616169	"ENSG00000284288"	"MI0003840"	"MI0003840"	"hsa-mir-378d-2"	"8"
"DOCK2"	1794	"ENSG00000134516"	"MI0016750"	"MI0016750"	"hsa-mir-378e"	"5"
"MIR378E"	100616498	"ENSG00000263831"	"MI0016750"	"MI0016750"	"hsa-mir-378e"	"5"
"MIR378F"	100616492	"ENSG00000264926"	"MI0016756"	"MI0016756"	"hsa-mir-378f"	"1"
"FAXDC2"	10826	"ENSG00000170271"	"MI0016808"	"MI0016808"	"hsa-mir-378h"	"5"
"MIR378H"	100616306	"ENSG00000263361"	"MI0016808"	"MI0016808"	"hsa-mir-378h"	"5"
"TNFRSF13C"	115650	"ENSG00000159958"	"MI0016902"	"MI0016902"	"hsa-mir-378i"	"22"
"MIR378I"	100616259	"ENSG00000283829"	"MI0016902"	"MI0016902"	"hsa-mir-378i"	"22"
"DDX52"	11056	"ENSG00000278053"	"MI0021273"	"MI0021273"	"hsa-mir-378j"	"17"
"MIR378J"	102465136	"ENSG00000274620"	"MI0021273"	"MI0021273"	"hsa-mir-378j"	"17"
"MEG8"	NA	"ENSG00000225746"	"MI0000787"	"MI0000787"	"hsa-mir-379"	"14"
